,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
695,2015,NBA,2,32,HOU,Montrezl Harrell\harremo01,21.155,F-C,us,University of Louisville,2016,2018,173,15.8,8.7,3.4,0.9,0.4,0.6,.642,.650,.133,.614,10.5,.184
696,1998,NBA,2,43,WAS,Jahidi White\whiteja01,22.131,F-C,us,Georgetown University,1999,2005,334,17.7,5.9,5.8,0.2,0.4,1.1,.510,.510,.000,.534,10.4,.085
697,2006,NBA,2,50,CHA,Ryan Hollins\holliry01,21.266,C,us,University of California Los Angeles,2007,2016,518,11.8,3.7,2.2,0.3,0.2,0.5,.584,.584,.000,.649,10.4,.081
698,2012,NBA,1,11,POR,Meyers Leonard\leoname01,20.127,C-F,us,University of Illinois at Urbana-Champaign,2013,2018,332,15.7,5.5,3.7,0.8,0.2,0.3,.468,.530,.373,.824,10.4,.096
699,2003,NBA,2,31,CLE,Jason Kapono\kaponja01,22.147,F,us,University of California Los Angeles,2004,2012,509,17.8,6.7,1.7,0.8,0.4,0.0,.442,.446,.434,.835,10.3,.055
700,2010,NBA,1,15,MIL,Larry Sanders\sandela01,21.220,C-F,us,Virginia Commonwealth University,2011,2017,238,19.5,6.4,5.7,0.7,0.6,1.8,.480,.481,.000,.553,10.3,.107
701,2013,NBA,1,20,CHI,Tony Snell\snellto01,21.235,G-F,us,University of New Mexico,2014,2018,368,22.6,6.3,2.4,1.1,0.5,0.2,.420,.474,.380,.809,10.3,.059
702,2003,NBA,1,10,WAS,Jarvis Hayes\hayesja01,21.326,F,us,University of Georgia,2004,2010,427,23.2,8.3,3.1,1.1,0.7,0.1,.415,.444,.356,.798,10.2,.049
703,2003,NBA,1,24,LAL,Brian Cook\cookbr01,22.209,F,us,University of Illinois at Urbana-Champaign,2004,2012,421,13.4,5.5,2.6,0.6,0.3,0.3,.439,.467,.382,.783,10.2,.086
704,2013,NBA,1,17,ATL,Dennis Schroder\schrode01,19.290,G,de,,2014,2018,352,23.7,12.9,2.5,4.8,0.8,0.1,.434,.471,.320,.827,10.2,.059
705,2014,NBA,1,2,MIL,Jabari Parker\parkeja01,19.108,F,us,Duke University,2015,2018,183,30.7,15.3,5.5,2.0,1.0,0.4,.490,.512,.352,.747,10.2,.087
706,2012,NBA,1,26,IND,Miles Plumlee\plumlmi01,23.306,C-F,us,Duke University,2013,2018,328,16.7,4.9,4.6,0.5,0.4,0.8,.537,.537,,.544,10.1,.089
707,2015,NBA,2,40,MIA,Josh Richardson\richajo01,21.288,G,us,University of Tennessee,2016,2018,186,29.1,10.3,3.0,2.4,1.2,0.7,.434,.473,.376,.787,10.1,.090
708,1986,NBA,1,17,SAC,Harold Pressley\pressha01,22.344,F-G,us,Villanova University,1987,1990,299,22.7,9.0,4.5,2.1,0.9,0.6,.437,.462,.358,.778,10.0,.070
709,1996,NBA,2,33,MIL,Moochie Norris\norrimo01,22.340,G,us,University of West Florida,1997,2006,445,17.2,5.1,2.0,2.8,0.7,0.0,.401,.430,.286,.740,10.0,.063
710,2011,NBA,2,33,DET,Kyle Singler\singlky01,23.055,F,us,Duke University,2013,2018,356,21.9,6.5,2.9,0.8,0.6,0.3,.418,.458,.362,.786,10.0,.062
711,1997,NBA,1,14,LAC,Maurice Taylor\tayloma01,20.243,F,us,University of Michigan,1998,2007,534,25.0,11.0,4.6,1.2,0.5,0.5,.466,.468,.152,.711,9.9,.036
712,2000,NBA,1,25,PHO,Jake Tsakalidis\tsakaja01,21.024,C,ge,,2001,2007,315,15.9,4.8,3.9,0.3,0.2,0.7,.490,.490,.000,.657,9.9,.095
713,2003,NBA,1,20,BOS,Dahntay Jones\jonesda02,22.186,G-F,us,Duke University,2004,2017,624,15.7,5.4,1.7,0.8,0.4,0.2,.439,.454,.329,.751,9.9,.048
714,2006,NBA,1,5,ATL,Shelden Williams\willish02,22.256,F,us,Duke University,2007,2012,361,15.5,4.5,4.3,0.5,0.5,0.5,.462,.464,.222,.740,9.9,.085
715,1986,NBA,1,9,CHI,Brad Sellers\sellebr01,23.188,C-F,us,Ohio State University,1987,1993,398,18.0,6.3,2.7,1.1,0.3,0.6,.452,.456,.200,.793,9.8,.066
716,1986,NBA,1,19,ATL,Billy Thompson\thompbi01,22.204,F,us,University of Louisville,1987,1992,300,22.3,8.6,5.4,1.7,0.5,0.9,.505,.507,.154,.674,9.6,.069
717,1998,NBA,1,14,HOU,Michael Dickerson\dickemi01,23.005,G-F,us,University of Arizona,1999,2003,212,35.3,15.4,2.9,2.6,1.0,0.4,.432,.442,.402,.784,9.6,.061
718,2000,NBA,1,3,LAC,Darius Miles\milesda01,18.267,F,us,,2001,2009,446,26.3,10.1,4.9,1.9,0.9,1.1,.472,.482,.168,.590,9.5,.039
719,2013,NBA,2,44,DAL,Mike Muscala\muscami01,22.002,F-C,us,Bucknell University,2014,2018,243,14.7,5.4,3.1,0.9,0.4,0.5,.491,.547,.378,.848,9.5,.127
720,1992,NBA,1,19,DET,Don MacLean\macledo01,22.165,F,us,University of California Los Angeles,1993,2001,319,20.9,10.9,3.8,1.3,0.4,0.2,.455,.467,.284,.765,9.4,.067
721,1994,NBA,2,32,WSB,Jim McIlvaine\mcilvji01,21.339,C,us,Marquette University,1995,2001,401,14.8,2.7,3.1,0.3,0.3,1.7,.446,.450,.100,.551,9.4,.076
722,1997,NBA,1,6,BOS,Ron Mercer\mercero01,21.043,G-F,us,University of Kentucky,1998,2005,432,31.1,13.6,3.1,2.1,1.1,0.3,.429,.437,.250,.808,9.4,.034
723,2011,NBA,2,34,WAS,Shelvin Mack\macksh01,21.067,G,us,Butler University,2012,2018,399,17.9,6.4,2.0,3.1,0.6,0.1,.427,.477,.326,.740,9.4,.063
724,1985,NBA,2,40,DAL,Mark Acres\acresma01,22.221,F-C,us,Oral Roberts University,1988,1993,375,16.0,3.6,4.1,0.5,0.4,0.3,.506,.505,.538,.665,9.3,.075
725,1991,NBA,2,48,UTA,Isaac Austin\austiis01,21.317,C,us,Arizona State University,1992,2002,432,19.3,7.6,4.7,1.2,0.5,0.5,.446,.451,.176,.670,9.2,.053
726,2006,NBA,1,25,CLE,Shannon Brown\brownsh01,20.216,G,us,Michigan State University,2007,2015,408,18.0,7.6,1.9,1.1,0.7,0.2,.420,.456,.332,.807,9.2,.060
727,2015,NBA,1,9,CHO,Frank Kaminsky\kaminfr01,22.087,F-C,us,University of Wisconsin,2016,2018,235,23.4,10.0,4.1,1.7,0.5,0.4,.412,.457,.347,.765,9.2,.080
728,1990,NBA,1,9,MIA,Willie Burton\burtowi01,22.037,F-G,us,University of Minnesota,1991,1999,316,21.1,10.3,2.9,1.2,0.6,0.4,.424,.439,.345,.786,9.1,.065
729,2006,NBA,1,23,NJN,Josh Boone\boonejo01,21.224,F-C,us,University of Connecticut,2007,2010,256,17.5,5.2,4.9,0.5,0.4,0.7,.544,.544,,.445,9.1,.097
730,2013,NBA,2,50,ATL,James Ennis\ennisja01,23.002,F,us,California State University Long Beach,2015,2018,220,20.4,6.4,3.2,0.9,0.6,0.3,.454,.521,.359,.811,9.1,.097
731,1988,NBA,1,13,MIL,Jeff Grayer\grayeje01,22.199,F-G,us,Iowa State University,1989,1998,438,18.9,7.4,3.0,1.4,0.6,0.1,.457,.467,.255,.663,9.0,.052
732,1990,NBA,2,30,MIA,Carl Herrera\herreca01,23.201,F,tt,University of Houston,1992,1999,465,17.3,5.3,3.6,0.6,0.5,0.4,.476,.478,.143,.643,9.0,.054
733,2010,NBA,1,6,GSW,Ekpe Udoh\udohek01,23.041,C-F,us,Baylor University,2011,2018,333,16.1,3.7,3.0,0.7,0.5,1.2,.437,.439,.000,.724,8.9,.079
734,2010,NBA,1,26,OKC,Quincy Pondexter\pondequ01,22.111,G-F,us,University of Washington,2011,2018,302,17.3,5.0,2.0,0.8,0.4,0.2,.419,.469,.357,.738,8.9,.082
735,1991,NBA,1,17,GSW,Victor Alexander\alexavi01,21.304,C-F,us,Iowa State University,1992,2002,286,20.1,8.9,4.8,0.9,0.5,0.6,.518,.525,.286,.634,8.8,.073
736,1998,NBA,2,34,CHI,Shammond Williams\willish01,23.086,G,us,University of North Carolina,1999,2007,325,16.5,5.8,1.6,2.4,0.6,0.0,.401,.427,.366,.798,8.8,.079
737,2012,NBA,2,37,TOR,Quincy Acy\acyqu01,21.271,F,us,Baylor University,2013,2018,327,16.1,5.0,3.5,0.6,0.4,0.4,.447,.505,.356,.761,8.8,.080
738,2002,NBA,1,15,HOU,Bostjan Nachbar\nachbbo01,21.363,F,si,,2003,2008,317,17.8,7.1,2.6,0.9,0.4,0.3,.406,.433,.375,.784,8.7,.074
739,2013,NBA,1,23,IND,Solomon Hill\hillso01,22.107,F,us,University of Arizona,2014,2018,261,23.1,6.2,3.3,1.6,0.7,0.2,.396,.445,.331,.816,8.7,.069
740,2014,NBA,2,38,DET,Spencer Dinwiddie\dinwisp01,21.086,G,us,University of Colorado,2015,2018,185,23.0,8.9,2.6,4.5,0.7,0.3,.387,.446,.315,.798,8.7,.098
741,2014,NBA,2,46,WAS,Jordan Clarkson\clarkjo01,22.024,G,us,University of Missouri,2015,2018,301,27.6,14.1,3.2,2.8,0.9,0.1,.443,.488,.339,.807,8.7,.050
742,2000,NBA,2,49,MIL,Jason Hart\hartja01,22.066,G,us,Syracuse University,2001,2010,341,15.5,4.8,1.7,2.3,0.7,0.1,.417,.433,.315,.788,8.6,.078
743,2014,NBA,1,16,CHI,Jusuf Nurkic\nurkiju01,19.312,C,ba,,2015,2018,238,21.6,10.4,7.3,1.5,0.8,1.2,.485,.488,.000,.612,8.6,.081
744,1994,NBA,1,9,BOS,Eric Montross\montrer01,22.285,C,us,University of North Carolina,1995,2002,465,18.2,4.5,4.6,0.4,0.3,0.6,.490,.491,.000,.478,8.5,.048
745,2002,NBA,2,42,MIL,Ronald Murray\murraro01,22.338,G,us,Shaw University,2003,2010,487,22.7,9.9,2.1,2.3,0.8,0.2,.414,.450,.304,.725,8.5,.037
746,2013,NBA,1,14,UTA,Shabazz Muhammad\muhamsh01,20.231,F-G,us,University of California Los Angeles,2014,2018,278,17.2,9.0,2.8,0.5,0.3,0.1,.473,.510,.319,.751,8.5,.085
747,1986,NBA,1,18,DEN,Mark Alarie\alarima01,22.194,F,us,Duke University,1987,1991,325,16.9,7.5,3.4,1.1,0.4,0.3,.475,.490,.252,.775,8.4,.073
748,1994,NBA,1,12,MIA,Khalid Reeves\reevekh01,21.354,G,us,University of Arizona,1995,2000,277,21.1,7.8,2.1,3.2,0.8,0.1,.416,.446,.363,.744,8.4,.069
749,1994,NBA,2,54,SEA,Zeljko Rebraca\rebraze01,22.086,C,rs,,2002,2006,215,15.3,5.9,3.2,0.4,0.3,0.7,.527,.527,,.792,8.3,.121
750,2013,NBA,1,9,MIN,Trey Burke\burketr01,20.232,G,us,University of Michigan,2014,2018,303,24.4,10.9,2.1,3.8,0.6,0.1,.404,.441,.339,.791,8.3,.054
751,1986,NBA,1,14,POR,Walter Berry\berrywa01,22.039,F,us,St. John's University,1987,1989,205,23.7,14.1,4.7,1.4,0.6,0.7,.539,.540,.200,.638,8.2,.081
752,1994,NBA,1,25,LAC,Greg Minor\minorgr01,22.290,G-F,us,University of Louisville,1995,1999,277,18.6,6.9,2.7,1.4,0.6,0.2,.478,.495,.226,.767,8.2,.077
753,1996,NBA,2,48,PHI,Jamie Feick\feickja01,21.364,C,us,Michigan State University,1997,2001,201,21.5,4.5,7.1,0.7,0.6,0.4,.424,.425,.400,.629,8.2,.091
754,2000,NBA,1,29,LAL,Mark Madsen\madsema01,24.158,F,us,Stanford University,2001,2009,453,11.8,2.2,2.6,0.4,0.3,0.2,.457,.465,.063,.527,8.2,.074
755,2010,NBA,2,55,UTA,Jeremy Evans\evansje01,22.249,F,us,Western Kentucky University,2011,2018,250,10.5,3.5,2.6,0.4,0.4,0.5,.569,.583,.231,.687,8.2,.150
756,1986,NBA,3,70,ATL,Jim Les\lesji01,22.309,G,us,Bradley University,1989,1995,321,13.2,3.8,1.2,2.9,0.5,0.1,.397,.397,.396,.818,8.1,.092
757,1991,NBA,1,23,ORL,Stanley Roberts\roberst01,21.144,C,us,Louisiana State University,1992,2000,300,19.6,8.5,5.2,0.6,0.4,1.3,.499,.499,.000,.514,8.1,.066
758,2015,NBA,2,37,PHI,Richaun Holmes\holmeri01,21.258,F-C,us,Bowling Green State University,2016,2018,156,16.9,7.4,4.2,1.0,0.5,0.8,.547,.609,.257,.687,8.1,.147
759,1986,NBA,3,53,SEA,Tod Murphy\murphto01,22.181,C-F,us,University of California Irvine,1988,1994,191,21.3,5.5,4.9,1.0,0.6,0.5,.454,.467,.290,.679,8.0,.095
760,1999,NBA,2,35,WAS,Calvin Booth\boothca01,23.059,C,us,Pennsylvania State University,2000,2009,366,12.2,3.3,2.8,0.4,0.3,1.0,.451,.453,.222,.748,8.0,.086
761,1999,NBA,2,40,DAL,Gordan Giricek\giricgo01,22.015,G-F,hr,,2003,2008,384,23.0,9.6,2.5,1.5,0.6,0.1,.442,.465,.368,.823,8.0,.044
762,1999,NBA,2,43,CHH,Lee Nailon\nailole01,24.134,F,us,Texas Christian University,2001,2006,306,19.0,8.6,3.1,1.0,0.4,0.2,.474,.475,.111,.786,8.0,.066
763,1992,NBA,1,23,MIL,Lee Mayberry\maybele01,22.018,G,us,University of Arkansas,1993,1999,496,20.8,5.1,1.3,3.6,0.7,0.1,.415,.446,.377,.659,7.9,.036
764,1996,NBA,1,29,CHI,Travis Knight\knightr01,21.292,C,us,University of Connecticut,1997,2003,371,12.3,3.4,3.1,0.6,0.4,0.6,.438,.447,.259,.696,7.9,.083
765,2012,NBA,1,10,NOH,Austin Rivers\riverau01,19.336,G,us,Duke University,2013,2018,408,24.3,9.4,2.0,2.4,0.7,0.2,.419,.452,.355,.649,7.9,.038
766,2015,NBA,1,23,POR,Rondae Hollis-Jefferson\holliro01,20.178,F,us,University of Arizona,2016,2018,175,24.5,10.2,6.1,2.1,1.1,0.6,.456,.479,.237,.767,7.9,.088
767,2003,NBA,1,9,NYK,Mike Sweetney\sweetmi01,20.249,F,us,Georgetown University,2004,2007,233,15.5,6.5,4.5,0.6,0.3,0.5,.485,.485,.000,.689,7.8,.103
768,2005,NBA,1,16,TOR,Joey Graham\grahajo01,23.023,F,us,Oklahoma State University,2006,2011,377,16.2,5.9,2.8,0.5,0.4,0.1,.483,.503,.300,.815,7.8,.061
769,2014,NBA,1,11,DEN,Doug McDermott\mcderdo01,22.180,F,us,Creighton University,2015,2018,264,20.7,7.9,2.3,0.8,0.2,0.1,.452,.485,.403,.822,7.7,.068
770,2001,NBA,2,35,NJN,Brian Scalabrine\scalabr01,23.107,F,us,University of Southern California,2002,2012,520,13.0,3.1,2.0,0.8,0.3,0.2,.390,.415,.344,.783,7.6,.054
771,2014,NBA,1,12,ORL,Dario Saric\saricda01,20.084,F,hr,,2017,2018,159,27.9,13.7,6.5,2.4,0.7,0.3,.431,.484,.355,.820,7.6,.082
772,2008,NBA,1,20,CHA,Alexis Ajinca\ajincal01,20.056,C,fr,,2009,2017,293,13.3,5.3,3.9,0.5,0.3,0.6,.503,.510,.286,.797,7.5,.093
773,2012,NBA,1,4,CLE,Dion Waiters\waitedi01,20.206,G,us,Syracuse University,2013,2018,365,28.7,13.3,2.7,2.8,1.0,0.3,.412,.441,.341,.701,7.5,.034
774,1990,NBA,2,46,IND,Kenny Williams\willike03,21.023,F,us,Elizabeth City State University,1991,1994,260,11.2,4.8,2.7,0.6,0.3,0.6,.511,.518,.000,.680,7.4,.122
775,1988,NBA,2,32,NJN,Charles Shackleford\shackch01,22.073,F-C,us,North Carolina State University,1989,1999,303,15.2,5.4,4.8,0.6,0.4,0.5,.483,.485,.000,.654,7.3,.076
776,1993,NBA,1,13,LAC,Terry Dehere\deherte01,21.297,G,us,Seton Hall University,1994,1999,402,18.2,8.0,1.5,2.6,0.5,0.1,.411,.427,.378,.779,7.3,.048
777,2007,NBA,1,1,POR,Greg Oden\odengr01,19.162,C,us,Ohio State University,2009,2014,105,19.3,8.0,6.2,0.5,0.4,1.2,.574,.574,,.658,7.3,.174
778,2015,NBA,1,22,CHI,Bobby Portis\portibo01,20.140,F,us,University of Arkansas,2016,2018,199,18.8,9.2,5.7,1.1,0.5,0.3,.463,.498,.345,.737,7.3,.094
779,2006,NBA,1,20,NYK,Renaldo Balkman\balkmre01,21.354,F,us,University of South Carolina,2007,2012,221,13.9,4.0,3.5,0.6,0.7,0.5,.510,.543,.172,.542,7.2,.113
780,2010,NBA,1,16,MIN,Luke Babbitt\babbilu01,21.009,F,us,University of Nevada Reno,2011,2018,381,14.0,4.8,2.2,0.6,0.2,0.2,.408,.417,.402,.747,7.2,.065
781,2011,NBA,1,20,MIN,Donatas Motiejunas\motiedo01,20.281,F-C,lt,,2013,2017,248,18.4,7.4,3.8,1.1,0.5,0.3,.469,.529,.300,.600,7.2,.076
782,2016,NBA,1,9,TOR,Jakob Poeltl\poeltja01,20.257,C,at,University of Utah,2017,2018,136,15.8,5.4,4.1,0.5,0.4,0.9,.641,.642,.500,.576,7.2,.161
783,1987,NBA,1,3,NJN,Dennis Hopson\hopsode01,22.066,G-F,us,Ohio State University,1988,1992,334,22.5,10.9,2.8,1.6,1.0,0.5,.431,.443,.271,.765,7.1,.046
784,2003,NBA,1,2,DET,Darko Milicic\milicda01,18.010,F-C,rs,,2004,2013,468,18.5,6.0,4.2,0.9,0.4,1.3,.460,.461,.000,.574,7.1,.040
785,2003,NBA,1,19,UTA,Sasha Pavlovic\pavloal01,19.228,G-F,me,,2004,2013,567,15.7,4.9,1.8,0.9,0.5,0.2,.404,.433,.346,.673,7.0,.038
786,2015,NBA,1,12,UTA,Trey Lyles\lylestr01,19.237,F,ca,University of Kentucky,2016,2018,224,17.5,7.4,3.9,1.0,0.4,0.3,.435,.483,.358,.703,6.9,.084
787,2016,NBA,1,7,DEN,Jamal Murray\murraja01,19.125,G,ca,University of Kentucky,2017,2018,163,26.6,13.3,3.1,2.7,0.8,0.3,.432,.488,.359,.898,6.9,.076
788,2016,NBA,2,36,MIL,Malcolm Brogdon\brogdma01,23.200,G,us,University of Virginia,2017,2018,123,27.8,11.3,3.0,3.8,1.0,0.2,.469,.503,.395,.872,6.9,.096
789,1995,NBA,2,47,SAC,Tyus Edney\edneyty01,22.139,G,us,University of California Los Angeles,1996,2001,226,21.0,7.6,1.7,4.0,1.0,0.0,.405,.419,.322,.806,6.8,.068
790,1999,NBA,2,32,CHI,Michael Ruffin\ruffimi01,22.165,F,us,University of Tulsa,2000,2009,414,14.4,1.7,3.9,0.6,0.5,0.5,.407,.409,.000,.459,6.8,.055
791,2013,NBA,2,39,POR,Jeff Withey\witheje01,23.118,C,us,University of Kansas,2014,2018,206,10.1,3.2,2.5,0.3,0.3,0.8,.525,.537,.143,.716,6.8,.157
792,1990,NBA,2,51,LAL,Tony Smith\smithto02,22.018,G,us,Marquette University,1991,2001,457,16.0,5.5,1.6,1.9,0.7,0.2,.431,.455,.307,.690,6.7,.044
793,2006,NBA,1,17,IND,Shawne Williams\willish03,20.137,F,us,University of Memphis,2007,2015,314,17.1,5.6,3.0,0.7,0.4,0.5,.403,.469,.339,.755,6.7,.060
794,2013,NBA,1,25,LAC,Reggie Bullock\bullore01,22.109,G-F,us,University of North Carolina,2014,2018,209,16.1,5.5,1.9,0.8,0.4,0.1,.448,.501,.403,.798,6.7,.096
795,2015,NBA,1,16,BOS,Terry Rozier\roziete01,21.105,G,us,University of Louisville,2016,2018,193,18.9,7.2,3.5,2.1,0.7,0.2,.377,.395,.355,.773,6.7,.088
796,1988,NBA,2,34,CHH,Tom Tolbert\tolbeto01,22.261,F-C,us,University of Arizona,1989,1995,312,18.2,6.5,4.0,0.9,0.4,0.3,.460,.470,.296,.716,6.6,.056
797,2003,NBA,1,13,MEM,Marcus Banks\banksma01,21.224,G,us,University of Nevada Las Vegas,2004,2011,348,16.0,5.9,1.5,2.1,0.8,0.2,.432,.462,.327,.768,6.6,.057
798,2015,NBA,1,19,WAS,Jerian Grant\grantje02,22.264,G,us,University of Notre Dame,2016,2018,213,18.7,6.6,2.0,3.0,0.8,0.1,.411,.464,.313,.784,6.6,.080
799,1997,NBA,2,50,ATL,Chris Crawford\crawfch01,22.049,F,us,Marquette University,1998,2004,252,15.8,6.6,2.2,0.6,0.4,0.3,.437,.453,.347,.824,6.5,.078
800,2005,NBA,1,9,GSW,Ike Diogu\dioguik01,21.296,F,us,Arizona State University,2006,2012,225,12.4,6.0,3.1,0.3,0.2,0.3,.509,.509,.500,.786,6.5,.112
801,1989,NBA,2,37,ORL,Michael Ansley\anslemi01,22.145,F,us,University of Alabama,1990,1992,149,14.4,6.9,4.2,0.4,0.3,0.2,.513,.513,,.722,6.4,.142
802,1994,NBA,2,52,PHO,Anthony Goldwire\goldwan01,22.302,G,us,University of Houston,1996,2006,266,18.6,6.3,1.3,2.8,0.6,0.0,.407,.419,.386,.792,6.4,.062
803,1996,NBA,1,18,NYK,John Wallace\wallajo01,22.143,F,us,Syracuse University,1997,2004,381,16.1,7.6,2.8,0.7,0.4,0.6,.462,.465,.300,.740,6.4,.050
804,2000,NBA,1,6,ATL,DerMarr Johnson\johnsde03,20.059,F,us,University of Cincinnati,2001,2008,344,17.2,6.2,2.2,0.9,0.6,0.4,.411,.469,.336,.789,6.4,.052
805,1993,NBA,1,16,NJN,Rex Walters\waltere01,23.116,G,us,University of Kansas,1994,2000,335,13.7,4.6,1.2,1.7,0.4,0.1,.441,.495,.361,.809,6.3,.066
806,2010,NBA,1,27,NJN,Jordan Crawford\crawfjo02,21.249,G,us,Xavier University,2011,2018,281,24.4,12.2,2.5,3.1,0.7,0.1,.411,.458,.317,.826,6.3,.044
807,2015,NBA,1,13,PHO,Devin Booker\bookede01,18.242,G,us,University of Kentucky,2016,2018,208,32.2,19.8,3.3,3.5,0.8,0.3,.426,.455,.365,.849,6.3,.045
808,1988,NBA,1,17,UTA,Eric Leckner\leckner01,22.038,C-F,us,University of Wyoming,1989,1997,449,12.1,4.1,3.2,0.5,0.2,0.3,.508,.510,.000,.669,6.2,.054
809,2002,NBA,1,22,PHO,Casey Jacobsen\jacobca01,21.104,G-F,us,Stanford University,2003,2008,287,18.5,5.2,1.8,1.1,0.4,0.1,.393,.433,.352,.769,6.2,.056
810,2006,NBA,1,16,CHI,Rodney Carney\carnero01,22.079,F,us,University of Memphis,2007,2011,299,15.4,5.9,2.0,0.4,0.5,0.3,.422,.471,.338,.704,6.2,.064
811,2007,NBA,2,49,CHI,Aaron Gray\grayaa01,22.208,C,us,University of Pittsburgh,2008,2014,318,12.1,3.4,3.7,0.7,0.3,0.3,.509,.511,.000,.562,6.2,.077
812,2010,NBA,2,35,WAS,Nemanja Bjelica\bjeline01,22.051,F,rs,,2016,2018,192,18.9,6.1,3.8,1.3,0.6,0.3,.449,.528,.371,.752,6.2,.081
813,2015,NBA,1,15,ATL,Kelly Oubre\oubreke01,19.203,F,us,University of Kansas,2016,2018,223,20.2,7.6,3.4,0.7,0.7,0.3,.412,.482,.322,.780,6.2,.066
814,2015,NBA,1,20,TOR,Delon Wright\wrighde01,23.065,G,us,University of Utah,2016,2018,123,17.1,6.6,2.3,2.3,0.9,0.4,.455,.498,.362,.797,6.2,.142
815,2016,NBA,1,27,TOR,Pascal Siakam\siakapa01,22.145,F,cm,New Mexico State University,2017,2018,136,18.7,6.0,4.0,1.3,0.6,0.6,.506,.578,.216,.639,6.2,.118
816,2002,NBA,1,17,WAS,Juan Dixon\dixonju01,23.266,G,us,University of Maryland,2003,2009,436,19.5,8.4,1.9,1.8,0.8,0.1,.413,.442,.341,.833,6.1,.034
817,2007,NBA,1,14,LAC,Al Thornton\thornal01,23.209,F,us,Florida State University,2008,2011,296,28.0,11.9,4.2,1.2,0.6,0.5,.452,.467,.293,.747,6.1,.035
818,2013,NBA,1,16,BOS,Lucas Nogueira\noguelu01,20.341,C,br,,2015,2018,141,12.4,3.2,2.8,0.5,0.6,1.0,.632,.681,.265,.640,6.0,.165
819,2016,NBA,1,3,BOS,Jaylen Brown\brownja02,19.247,F-G,us,University of California,2017,2018,148,23.6,10.4,3.8,1.2,0.7,0.3,.461,.507,.379,.658,6.0,.082
820,1988,NBA,2,45,LAC,Tom Garrick\garrito01,21.362,G,us,University of Rhode Island,1989,1992,251,18.8,5.4,2.0,3.4,1.1,0.1,.469,.490,.083,.775,5.9,.060
821,2002,NBA,1,28,SAC,Dan Dickau\dickada01,23.289,G,us,Gonzaga University,2003,2008,300,15.4,5.8,1.4,2.5,0.5,0.0,.401,.432,.341,.831,5.9,.061
822,2010,NBA,1,17,CHI,Kevin Seraphin\serapke01,20.204,F,gf,,2011,2017,423,15.2,5.9,3.5,0.6,0.2,0.7,.489,.491,.000,.715,5.9,.044
823,2012,NBA,1,30,GSW,Festus Ezeli\ezelife01,22.256,C,ng,Vanderbilt University,2013,2016,170,14.1,4.2,4.3,0.4,0.3,1.0,.513,.513,,.557,5.9,.119
824,1986,NBA,6,120,CHI,Pete Myers\myerspe01,22.281,G-F,us,University of Arkansas at Little Rock,1987,1998,377,16.0,4.8,1.8,2.1,0.7,0.2,.421,.442,.219,.668,5.8,.046
825,1993,NBA,1,21,POR,James Robinson\robinja02,22.309,G,us,University of Alabama,1994,2001,381,18.2,7.6,1.7,1.9,0.5,0.2,.394,.430,.348,.666,5.8,.040
826,1999,NBA,1,20,ATL,Dion Glover\glovedi01,20.256,G,us,Georgia Institute of Technology,2000,2005,294,20.9,8.2,3.1,1.5,0.8,0.2,.411,.436,.317,.756,5.8,.045
827,2008,NBA,1,14,GSW,Anthony Randolph\randoan01,18.351,F,de,Louisiana State University,2009,2014,252,15.2,7.1,4.3,0.7,0.6,0.9,.453,.466,.241,.740,5.8,.072
828,2002,NBA,1,16,PHI,Jiri Welsch\welscji01,22.156,G,cz,,2003,2006,247,18.6,6.1,2.4,1.5,0.8,0.1,.403,.425,.343,.752,5.7,.059
829,1989,NBA,1,15,DEN,Todd Lichti\lichtto01,22.176,G-F,us,Stanford University,1990,1994,237,17.9,7.9,2.1,1.4,0.8,0.2,.460,.471,.244,.789,5.6,.063
830,1990,NBA,2,35,WSB,Greg Foster\fostegr01,21.272,F-C,us,University of Texas at El Paso,1991,2003,656,12.2,3.9,2.6,0.5,0.1,0.3,.440,.448,.225,.748,5.6,.033
831,1997,NBA,2,48,WAS,Predrag Drobnjak\drobnpr01,21.247,C,me,,2002,2005,278,19.9,7.9,3.5,0.8,0.5,0.4,.425,.433,.340,.799,5.6,.048
832,2005,NBA,2,38,ORL,Travis Diener\dienetr01,23.125,G,us,Marquette University,2006,2010,179,14.9,4.8,1.4,2.4,0.4,0.1,.388,.442,.353,.847,5.6,.102
833,2012,NBA,2,32,WAS,Tomas Satoransky\satorto01,20.247,G,cz,,2017,2018,130,18.2,5.2,2.4,2.9,0.6,0.2,.493,.524,.406,.760,5.6,.113
834,2005,NBA,1,25,SEA,Johan Petro\petrojo01,19.157,C,fr,,2006,2013,473,15.4,4.7,3.9,0.5,0.4,0.5,.462,.464,.154,.678,5.5,.037
835,2015,NBA,1,24,CLE,Tyus Jones\jonesty01,19.050,G,us,Duke University,2016,2018,179,15.7,4.4,1.4,2.8,1.0,0.1,.423,.473,.341,.810,5.5,.093
836,2016,NBA,1,11,ORL,Domantas Sabonis\sabondo01,20.056,F-C,us,Gonzaga University,2017,2018,155,22.2,8.6,5.5,1.5,0.5,0.4,.466,.495,.327,.729,5.5,.077
